full_text,username,created_at,clean_text,pred_label,confidence,label
@SoundOfYogi soalnya mau redenominasi uang. duit hasil korupsi cash di keluarkan semua. takut di simpen lama-lama besok ga berlaku uangnya. mau di tuker juga takut ketahuan itu duit dari mana. Halah halah,,Thu Dec 25 12:59:47 +0000 2025,soalnya mau redenominasi uang. duit hasil korupsi cash di keluarkan semua. takut di simpan lama-lama besok enggak berlaku uangnya. mau di tuker juga takut ketahuan itu duit dari mana. halah halah,negatif,0.9958776235580444,0
Beneran redenominasi??? Mirip mirip sanering ini,,Thu Nov 13 13:34:41 +0000 2025,benaran redenominasi??? mirip mirip sanering ini,negatif,0.988983690738678,0
@kaleramadhan_ @Saham_fess 100 perak di indonesia masih bernilai jd malah fair. Indomie yg tadinya 2700 rupiah jd 27 coba kalau redenominasi nya 1000 jadi 2 7 rupiah? 2 rupiah 70 sen? Ribet coy,,Thu Nov 13 07:48:19 +0000 2025,100 perak di indonesia masih bernilai jadi malah fair. indomie yang tadinya 2700 rupiah jadi 27 coba kalau redenominasi nya 1000 jadi 2 7 rupiah? 2 rupiah 70 sen? ribet coy,negatif,0.8257318139076233,0
@profesor_saham Dia malah bahas sanering jaman sukarno itu wkwkw. klo redenominasi kan beda. Salahsatu Yg bikin khawatir klo redenominasi itu harga2 kebutuhan pokok naik karena dibulatin ke atas. Misal harga barang rp6.700. Nanti dibulatin jadi rp7.00,,Thu Nov 13 03:41:50 +0000 2025,dia malah bahas sanering jaman sukarno itu wkwkw. kalo redenominasi kan beda. salahsatu yang bikin khawatir kalo redenominasi itu harga2 kebutuhan pokok naik karena dibulatin ke atas. misal harga barang rp6.700. nanti dibulatin jadi rp7.00,negatif,0.9930247068405151,0
https://t.co/Pn6c9fAAS3,,Wed Nov 12 00:52:10 +0000 2025,,positif,0.8911839723587036,1
@tvOneNews Pasti sudah jauh jauh hari disetori oleh para koruptor biar duitnya nggak ketahuan serinya kalo harus dituker ke seri duit baru jadi jelaslah mereka nolak redenominasi,,Sun Nov 16 06:54:45 +0000 2025,pasti sudah jauh jauh hari disetori oleh para koruptor biar duitnya enggak ketahuan serinya kalo harus dituker ke seri duit baru jadi jelaslah mereka nolak redenominasi,negatif,0.9956100583076477,0
RUU Redenominasi Rupiah masuk Prolegnas Jangka Menengah 2025-2029 sebagai inisiatif pemerintah. Di tengah tantangan ekonomi langkah ini dinilai kosmetik belaka. #Ekonomi #AdadiKompas https://t.co/qwBm1ttLEq,,Mon Nov 10 06:14:14 +0000 2025,ruu redenominasi rupiah masuk prolegnas jangka menengah 2025-2029 sebagai inisiatif pemerintah. di tengah tantangan ekonomi langkah ini dinilai kosmetik belaka. ekonomi adadikompas,negatif,0.8102402687072754,0
Catatan ekonom soal rencana redenominasi rupiah https://t.co/lH7Pe0ds5i,,Thu Nov 13 08:15:00 +0000 2025,catatan ekonom soal rencana redenominasi rupiah,netral,0.9798191785812378,2
Redenominasi itu bukan ancaman tapi penyederhanaan biar transaksi makin gampang. https://t.co/o76ybSuPzA,,Thu Nov 20 02:07:21 +0000 2025,redenominasi itu bukan ancaman tapi penyederhanaan biar transaksi makin gampang.,negatif,0.976582944393158,0
Redenominasi,,Tue Nov 25 13:03:59 +0000 2025,redenominasi,netral,0.9803614616394043,2
Redenominasi bikin rakyat lebih pede ngatur keuangan angka jadi lebih gampang dipahami. https://t.co/mCo6xKaw5E,,Wed Nov 12 06:32:47 +0000 2025,redenominasi bikin rakyat lebih percaya diri mengatur keuangan angka jadi lebih gampang dipahami.,positif,0.9853940010070801,1
Ada peribahasa Mandarin Chi Li Bu Tao Hao yang artinya kerja capek2 tapi hasil ga ada / sangat kecil Menurut saya Redenominasi ini juga demikian Lebih baik waktu tenaga dan anggaran difokuskan pada hal lain yang lebih menghasilkan / meningkatkan daya saing Have a nice day https://t.co/xfdCC26VOp,,Wed Dec 10 18:13:33 +0000 2025,ada peribahasa mandarin chi li bu tao hao yang artinya kerja capek2 tapi hasil enggak ada / sangat kecil menurut saya redenominasi ini juga demikian lebih baik waktu tenaga dan anggaran difokuskan pada hal lain yang lebih menghasilkan / meningkatkan daya saing have a nice day,positif,0.9333549737930298,1
@x_sunshine07 @HermawanArt3 @Giiselje Purbaya jangan nyerang dia terus karena redenominasi berasal dari BI Jadi gak ada ucapan Purbaya gak setuju,,Thu Nov 13 08:15:15 +0000 2025,purbaya jangan menyerang dia terus karena redenominasi berasal dari bi jadi enggak ada ucapan purbaya enggak setuju,negatif,0.99437016248703,0
Bukan biar kelihatan kecil duit2 yg sudah korup? Ntar kek jokowi korupsi nya 11.000T misalnya ntr korupsinya jd 11T doang ?! Semoga aja ga ngaco dgn memilih jalan Redenominasi ini krn pejabat pemerintahan @prabowo 80% msh orang2 jokowi.,,Tue Nov 11 06:21:50 +0000 2025,bukan biar kelihatan kecil duit2 yang sudah korup? entar kayak jokowi korupsi nya 11.000t misalnya entar korupsinya jadi 11t doang ?! semoga saja enggak mengaco dengan memilih jalan redenominasi ini karena pejabat pemerintahan 80% masih orang-orang jokowi.,negatif,0.996181845664978,0
@sharpandshark @grok positifnya redenominasi sama negatifnya jug?,,Tue Nov 11 05:10:28 +0000 2025,positifnya redenominasi sama negatifnya jug?,negatif,0.9188483953475952,0
Nggak perlu takut salah transfer angka jadi lebih pendek redenominasi tuh anti typo. https://t.co/W3O6Wy1atp,,Wed Nov 12 05:13:49 +0000 2025,enggak perlu takut salah transfer angka jadi lebih pendek redenominasi tuh anti typo.,negatif,0.9595727324485779,0
@aaaiita Atmin dah redenominasi duluan (⁠ ⁠╹⁠▽⁠╹⁠ ⁠),,Tue Nov 25 10:04:52 +0000 2025,atmin deh redenominasi duluan (⁠ ⁠╹⁠▽⁠╹⁠ ⁠),netral,0.9395855069160461,2
Purbaya Buka Suara Soal Redenominasi Rupiah Ini Penjelasan Lengkapnya https://t.co/CPWgxPKsMa,,Mon Nov 10 22:29:41 +0000 2025,purbaya buka suara soal redenominasi rupiah ini penjelasan lengkapnya,netral,0.982109546661377,2
@sharpandshark Justru dgn Redenominasi untuk memancing keluar para pengepul Rp' biar mrk merasakn juga apa yg dirasakn rakyat kecil rakyat kecil sdh terbiasa gk pegang duit bnyk,,Mon Nov 10 13:53:54 +0000 2025,justru dengan redenominasi untuk memancing keluar para pengepul rp' biar mereka merasakn juga apa yang dirasakn rakyat kecil rakyat kecil sudah terbiasa enggak pegang duit banyak,negatif,0.8874998688697815,0
@Saham_fess Setuju lah negara ini ancur Krn duit cash dengan redenominasi pelan2 kita ke pembayaran digital dimana duit korup gmpang bnget d telusuri jejak digitalnya Lagian mafia2 d luar sana masih bnyak yg ngumpulin duit korup d bawah kasurnya Krn mereka butuh cash keras utk sogok cpt,,Thu Nov 13 09:40:22 +0000 2025,setuju lah negara ini hancur karena duit cash dengan redenominasi pelan2 kita ke pembayaran digital dimana duit korup gmpang banget di telusuri jejak digitalnya lagian mafia2 di luar sana masih banyak yang ngumpulin duit korup di bawah kasurnya karena mereka butuh cash keras untuk sogok cepat,negatif,0.9957850575447083,0
Redenominasi redenominasi. Arghhh ngefans total. Solusi cerdas untuk rampas uang koruptor. Kebayang semua uang cash dibawah kasurnya itu harus ditukar. Potong generasi bersamaan dengan redenominasi rupiah,,Thu Sep 04 20:12:23 +0000 2025,redenominasi redenominasi. ah fan total. solusi cerdas untuk rampas uang koruptor. terbayang semua uang cash dibawah kasurnya itu harus ditukar. potong generasi bersamaan dengan redenominasi rupiah,positif,0.948587954044342,1
Makin yakin kalau redenominasi rupiah itu memang perlu dan transaksi nontunai (cashless) lebih ditingkatkan lagi. Agar kejadian seperti kemarin tidak terulang. Dapat kembalian uang receh bahkan kadang dlm bentuk permen. Giliran dibelanjakan lagi ditolak.. ,,Sat Jan 10 10:46:57 +0000 2026,makin yakin kalau redenominasi rupiah itu memang perlu dan transaksi nontunai (cashless) lebih ditingkatkan lagi. agar kejadian seperti kemarin tidak terulang. dapat kembalian uang receh bahkan kadang dalam bentuk permen. giliran dibelanjakan lagi ditolak..,negatif,0.861559271812439,0
Fyi aja penjelasan gampangnya redenominasi itu nyederhanain nilai nominal mata uang dengan ngurangi angka nol. Tapi yg mesti dipahami penyederhanaan ini ga ngerubah atau ngurangin nilai mata uang tersebut.,,Wed Nov 12 14:56:54 +0000 2025,fyi saja penjelasan gampangnya redenominasi itu nyederhanain nilai nominal mata uang dengan ngurangi angka nol. tapi yang mesti dipahami penyederhanaan ini enggak ngerubah atau ngurangin nilai mata uang tersebut.,negatif,0.9882453680038452,0
Media Asing Sorot Tajam Rencana Indonesia Redenominasi Rupiah ke Renstra Ditargetkan Rampung 2027 Beberapa media asing menyoroti rencana Indonesia yang menyiapkan rancangan undang-undang baru untuk melakukan redenominasi rupiah. Media Inggris Reuters dalam laporannya menyebut https://t.co/STN1TI1KN1,,Mon Nov 10 11:27:00 +0000 2025,media asing sorot tajam rencana indonesia redenominasi rupiah ke renstra ditargetkan rampung 2027 beberapa media asing menyoroti rencana indonesia yang menyiapkan rancangan undang-undang baru untuk melakukan redenominasi rupiah. media inggris reuters dalam laporannya menyebut,netral,0.9790119528770447,2
@__anomali__ @neVerAl0nely___ Iran udah mulai redominasi bro. Masih tahap transisi jadi nol nya masih gak di ilangin 100%. Indonesia pun pernah redominasi. Sebener nya nilai rupiah saat ini nol nya +3. (Masih lebih rendah dari Iran saat ini) https://t.co/TOfr7llWfM https://t.co/FMrK0Djkys,,Thu Jan 15 11:51:41 +0000 2026,iran sudah mulai redominasi bro. masih tahap transisi jadi nol nya masih enggak di ilangin 100%. indonesia pun pernah redominasi. sebener nya nilai rupiah saat ini nol nya +3. (masih lebih rendah dari iran saat ini),negatif,0.9050310850143433,0
@AkulahPara Shopee udh dluan redenominasi ,,Mon Nov 17 11:45:29 +0000 2025,shopee sudah dluan redenominasi,netral,0.9707065224647522,2
Bank Indonesia : Desain Uang Redenominasi Rupiah yang Viral di Medsos Dipastikan HOAKS ! https://t.co/PSpgtSgdSc @bank_indonesia,,Wed Nov 26 06:37:14 +0000 2025,bank indonesia : desain uang redenominasi rupiah yang viral di medsos dipastikan hoaks !,netral,0.9808525443077087,2
Redenominasi bikin rupiah lebih berkelas bikin citra ekonomi Indonesia makin solid di mata global. https://t.co/QFB3o1ZRr7,,Sat Nov 22 10:24:33 +0000 2025,redenominasi bikin rupiah lebih berkelas bikin citra ekonomi indonesia makin solid di mata global.,positif,0.9949607849121094,1
@Ronnie_Rusli Jadi udah bener tahan dulu properti jual nanti pas redenominasi.. gitu ngga prof ,,Mon Nov 10 15:05:41 +0000 2025,jadi sudah benar tahan dulu properti jual nanti pas redenominasi.. begitu enggak prof,negatif,0.9244480729103088,0
@christndlcia Perasaan redenominasi nya masih tahun depan ka kok udah duluan aja?,,Mon Nov 10 17:13:20 +0000 2025,perasaan redenominasi nya masih tahun depan kak kok sudah duluan aja?,negatif,0.9873605370521545,0
Bank Indonesia (BI) menilai rencana pemberlakuan redenominasi akan meningkatkan efisiensi transaksi dan memperkuat kredibilitas mata uang nasional. https://t.co/RvKKnYO9zX,,Mon Nov 10 06:31:07 +0000 2025,bank indonesia (bi) menilai rencana pemberlakuan redenominasi akan meningkatkan efisiensi transaksi dan memperkuat kredibilitas mata uang nasional.,netral,0.9770607948303223,2
Sebuah fun fact! Tenyata pecahan rupiah Rp 100.000 adalah salah satu yang terbesar di dunia setelah pecahan Zimbabwe dan Vietnam. Kondisi ini dianggap salah satu alasan teknis wacana redenominasi muncul lagi.,,Wed Nov 12 14:56:57 +0000 2025,sebuah fun fact! tenyata pecahan rupiah rp 100.000 adalah salah satu yang terbesar di dunia setelah pecahan zimbabwe dan vietnam. kondisi ini dianggap salah satu alasan teknis wacana redenominasi muncul lagi.,positif,0.8986524343490601,1
Yuk! dukung redenominasi rupiah oleh pak Purbaya #redenominasirupiah #purbaya link: https://t.co/yIqPjlaUod,,Wed Nov 12 15:25:37 +0000 2025,yuk! dukung redenominasi rupiah oleh pak purbaya redenominasirupiah purbaya link:,netral,0.9787101745605469,2
Ramai orang mungkin keliru dan takut bila dengar potong sifar . Tapi jangan salah faham ini bukan devaluasi atau susut nilai. Tapi proses yang dipanggil redenominasi .,,Tue Nov 11 11:09:10 +0000 2025,ramai orang mungkin keliru dan takut bila dengar potong sifar . tapi jangan salah faham ini bukan devaluasi atau susut nilai. tapi proses yang dipanggil redenominasi .,negatif,0.9950225353240967,0
Mengapa pemerintah kembali menggaungkan redenominasi ada catatan penting apa di baliknya? #Ekonomi #AdadiKompas https://t.co/TC7GjxVqdC,,Tue Nov 11 08:59:39 +0000 2025,mengapa pemerintah kembali menggaungkan redenominasi ada catatan penting apa di baliknya? ekonomi adadikompas,netral,0.8848903179168701,2
https://t.co/iGOa16g26i JurnalPatroliNews Jakarta Gagasan penyederhanaan digit pada mata uang rupiah kembali menjadi sorotan usai Menteri,,Sun Nov 16 09:36:50 +0000 2025,jurnalpatrolinews jakarta gagasan penyederhanaan digit pada mata uang rupiah kembali menjadi sorotan usai menteri,netral,0.9799023866653442,2
INDONESIA MENDUKUNG REDENOMINASI PURBAYA - Tandatangani Petisi! https://t.co/O0LNXl4any lewat @ChangeOrg_ID,,Wed Nov 12 14:34:03 +0000 2025,indonesia mendukung redenominasi purbaya - tandatangani petisi! lewat,netral,0.8491598963737488,2
Yang paling lucu dari rencana redenominasi ini adalah kemungkinan kebingungan di masyarakat dalam menyebut nominal barunya cukup minim karena kita udah biasa motong tiga digit.,,Tue Nov 11 08:05:24 +0000 2025,yang paling lucu dari rencana redenominasi ini adalah kemungkinan kebingungan di masyarakat dalam menyebut nominal barunya cukup minim karena kita sudah biasa motong tiga digit.,positif,0.849096417427063,1
Dan RUU redenominasi mungkin rampung dan akan dilaksanakan di 2027 Jujur aku juga bingung atau penasaran apa sih redenominasi dan dampaknya juga apa sih Ternyata cukup simple ya Thanks yang udah nyimak,,Tue Nov 11 23:23:04 +0000 2025,dan ruu redenominasi mungkin rampung dan akan dilaksanakan di 2027 jujur aku juga bingung atau penasaran apa sih redenominasi dan dampaknya juga apa sih ternyata cukup simple ya thanks yang sudah menyimak,negatif,0.9234734177589417,0
CARA HANCURKAN KORUPTOR DALAM Sekejap! Prabowo WAJIB REDENOMINASI!! https://t.co/WFYHiLHiG9 lewat @YouTube,,Thu Sep 04 11:48:35 +0000 2025,cara hancurkan koruptor dalam sekejap! prabowo wajib redenominasi!! lewat,negatif,0.9946322441101074,0
Purbaya menegaskan redenominasi Rp 1.000 menjadi Rp 1 tidak akan dilakukan dalam waktu dekat. Kebijakan ini sepenuhnya ranah Bank Indonesia. https://t.co/tRfewnvfCy,,Tue Nov 11 04:26:34 +0000 2025,purbaya menegaskan redenominasi rp 1.000 menjadi rp 1 tidak akan dilakukan dalam waktu dekat. kebijakan ini sepenuhnya ranah bank indonesia.,netral,0.9820111989974976,2
Redenominasi itu kayak diet angka bikin rupiah lebih sehat tanpa ngurangin nilai riil. https://t.co/nA67XDVLRT,,Sat Nov 22 10:24:19 +0000 2025,redenominasi itu kayak diet angka bikin rupiah lebih sehat tanpa ngurangin nilai riil.,positif,0.9308019876480103,1
Wacana Redenominasi Rupiah Memanas Lagi tetapi Belum Saatnya https://t.co/pg7GYKER4V,,Wed Nov 12 08:15:28 +0000 2025,wacana redenominasi rupiah memanas lagi tetapi belum saatnya,netral,0.9832999110221863,2
Redenominasi bukan ancaman tapi upgrade sistem biar ekonomi Indonesia makin modern dan efisien. https://t.co/sAQpaM5KqH,,Sat Nov 22 10:32:07 +0000 2025,redenominasi bukan ancaman tapi upgrade sistem biar ekonomi indonesia makin modern dan efisien.,positif,0.8888863325119019,1
Redenominasi SAYA DUKUNG Menkeu - BI https://t.co/QIji02vkKp,,Sun Nov 16 07:26:33 +0000 2025,redenominasi saya dukung menkeu - bi,netral,0.9767099022865295,2
Banyak negara mencoba menyederhanakan mata uangnya. Sebagian berhasil menata ulang kepercayaan sebagian lain justru kehilangan nilainya. Indonesia kini menimbang di antara dua jalan itu. https://t.co/XHATmHn6eh,,Thu Nov 13 01:05:26 +0000 2025,banyak negara mencoba menyederhanakan mata uangnya. sebagian berhasil menata ulang kepercayaan sebagian lain justru kehilangan nilainya. indonesia kini menimbang di antara dua jalan itu.,negatif,0.9411143660545349,0
https://t.co/s7dTS9Jpsw,,Sun Nov 23 05:22:38 +0000 2025,,positif,0.8911839723587036,1
Pada 1998 Rusia juga menerapkan kebijakan redenominasi rubel. Pemerintah menghapus tiga angka nol pada mata uangnya saat inflasi berada di angka 15 persen. Namun setahun kemudian keputusan ini memperburuk kondisi makroekonomi. | #Redominasi https://t.co/ervenbwWCj,,Tue Nov 11 09:18:45 +0000 2025,pada 1998 rusia juga menerapkan kebijakan redenominasi rubel. pemerintah menghapus tiga angka nol pada mata uangnya saat inflasi berada di angka 15 persen. namun setahun kemudian keputusan ini memperburuk kondisi makroekonomi. | redominasi,negatif,0.9569306373596191,0
@tanyakanrl yaallah.. blm redenominasi pdhl.. https://t.co/pqMH1bjsQu,,Tue Nov 25 08:47:42 +0000 2025,yaallah.. belum redenominasi pdhl..,netral,0.9844247102737427,2
Video Istana soal Wacana Redenominasi Rupiah: Masih dalam Kajian https://t.co/yGOD15HtRz,,Thu Nov 13 13:28:57 +0000 2025,video istana soal wacana redenominasi rupiah: masih dalam kajian,netral,0.9809755086898804,2
Redenominasi Rupiah membutuhkan proses panjang terutama dalam membangun pemahaman masyarakat agar tidak menimbulkan persepsi keliru. https://t.co/r3E6iorvxf https://t.co/G0lraHV0Vo,,Tue Nov 11 11:50:17 +0000 2025,redenominasi rupiah membutuhkan proses panjang terutama dalam membangun pemahaman masyarakat agar tidak menimbulkan persepsi keliru.,positif,0.9671733975410461,1
masuk tahap selanjutnya pengadaan paket pekerjaan fisik korupsi lagi lalu anarki lagi pengadaan lagi korupsi lagi anarki lagi pengadaan lagi korupsi lagi. 17+8 clown. Kalaupun mau aksi cepat redenominasi dan potong generasi yang disuarakannya. Biar benar² berdampak. https://t.co/8rie49LYdz,,Thu Sep 11 04:10:55 +0000 2025,masuk tahap selanjutnya pengadaan paket pekerjaan fisik korupsi lagi lalu anarki lagi pengadaan lagi korupsi lagi anarki lagi pengadaan lagi korupsi lagi. 17+8 clown. kalaupun mau aksi cepat redenominasi dan potong generasi yang disuarakannya. biar benar² berdampak.,negatif,0.9943466782569885,0
Menkeu Purbaya Yudhi Sadewa menegaskan bahwa rencana redenominasi rupiah penyederhanaan nilai nominal mata uang dari Rp1.000 menjadi Rp1 sepenuhnya merupakan kebijakan Bank Indonesia bukan Kementerian Keuangan. Simak selengkapnya: https://t.co/Zg3mEXmIhq https://t.co/17MakcNajs,,Wed Nov 12 00:11:10 +0000 2025,menkeu purbaya yudhi sadewa menegaskan bahwa rencana redenominasi rupiah penyederhanaan nilai nominal mata uang dari rp1.000 menjadi rp1 sepenuhnya merupakan kebijakan bank indonesia bukan kementerian keuangan. simak selengkapnya:,netral,0.980122983455658,2
Bos BI Ungkap Redenominasi Rupiah Butuh Waktu 6 Tahun #implementasiredenominasi #penyederhanaannilaimatauangrupiah #PerryWarjiyo #GubernurBankIndonesia https://t.co/HqDuLVBn1o https://t.co/HF12Zb9I9g,,Tue Nov 18 08:52:15 +0000 2025,bos bi ungkap redenominasi rupiah butuh waktu 6 tahun implementasiredenominasi penyederhanaannilaimatauangrupiah perrywarjiyo gubernurbankindonesia,netral,0.9807153940200806,2
